               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,           0.0077945,           0.0047715,           0.0085388,             0.83877,             0.78746,             0.89302,              0.8597,           0.0020057,           0.0022497,           0.0039672,            0.006634,            0.006634,            0.006634
                  36,           0.0074967,            0.004916,            0.010071,             0.86762,             0.81878,             0.89637,             0.83964,           0.0023959,           0.0025252,           0.0036978,            0.006535,            0.006535,            0.006535
                  37,           0.0081031,           0.0048791,           0.0088643,             0.87991,              0.8178,             0.90372,             0.88019,           0.0019001,           0.0025283,           0.0033013,            0.006436,            0.006436,            0.006436
                  38,            0.008291,           0.0048843,            0.010036,             0.82929,             0.82706,             0.88645,             0.85315,             0.00165,           0.0021003,            0.004129,            0.006337,            0.006337,            0.006337
                  39,           0.0071474,           0.0047442,           0.0090178,             0.90177,             0.77858,             0.86689,             0.82205,           0.0025499,           0.0021085,           0.0036386,            0.006238,            0.006238,            0.006238
                  40,           0.0078373,           0.0047021,           0.0095031,             0.86019,             0.82258,             0.89951,             0.86961,           0.0019034,           0.0022707,           0.0040685,            0.006139,            0.006139,            0.006139
                  41,            0.006882,           0.0045285,            0.010285,             0.89846,             0.81518,             0.90966,             0.87859,           0.0019261,           0.0021779,           0.0031798,             0.00604,             0.00604,             0.00604
                  42,           0.0072969,           0.0046517,           0.0088905,              0.8893,             0.81183,              0.8847,             0.85244,           0.0017976,           0.0024331,           0.0037604,            0.005941,            0.005941,            0.005941
                  43,           0.0076564,           0.0045969,           0.0091665,             0.90111,             0.82105,             0.90297,             0.87697,            0.001939,           0.0022467,           0.0030794,            0.005842,            0.005842,            0.005842
                  44,           0.0069127,           0.0046008,           0.0093289,             0.81298,             0.79264,             0.87337,             0.85337,           0.0017742,           0.0022717,           0.0046268,            0.005743,            0.005743,            0.005743
                  45,           0.0073813,           0.0046058,             0.01005,             0.90284,             0.79093,             0.89107,             0.86842,           0.0017584,            0.002497,           0.0033539,            0.005644,            0.005644,            0.005644
                  46,           0.0066196,           0.0044494,            0.008826,             0.86637,             0.81109,             0.89475,              0.8707,           0.0016801,           0.0025751,           0.0032666,            0.005545,            0.005545,            0.005545
                  47,           0.0075426,           0.0044733,           0.0087338,             0.87882,             0.80028,             0.90177,             0.87863,            0.002035,           0.0022612,           0.0032768,            0.005446,            0.005446,            0.005446
                  48,           0.0065618,           0.0045755,            0.009044,             0.89587,             0.78131,             0.90147,             0.88231,            0.002176,           0.0025206,            0.003384,            0.005347,            0.005347,            0.005347
                  49,           0.0064562,           0.0043828,           0.0087661,             0.88602,             0.82337,             0.91269,             0.89716,           0.0015427,           0.0024293,           0.0031308,            0.005248,            0.005248,            0.005248
                  50,           0.0057667,           0.0041866,            0.008911,              0.7948,             0.85678,             0.90296,             0.87758,           0.0019315,           0.0023963,           0.0043029,            0.005149,            0.005149,            0.005149
                  51,           0.0059841,           0.0042393,           0.0089568,             0.83987,             0.84889,             0.91313,             0.90788,           0.0013914,           0.0027571,           0.0031732,             0.00505,             0.00505,             0.00505
                  52,           0.0058776,            0.004169,           0.0083886,             0.84596,              0.8543,             0.91132,             0.89919,           0.0015212,           0.0025362,           0.0029689,            0.004951,            0.004951,            0.004951
                  53,           0.0065303,           0.0039726,           0.0087249,             0.72245,             0.76148,             0.87301,             0.86258,           0.0015539,           0.0021646,           0.0055859,            0.004852,            0.004852,            0.004852
                  54,           0.0061336,           0.0041708,           0.0087351,             0.87688,             0.81268,             0.90144,              0.8826,           0.0015517,           0.0023746,           0.0032106,            0.004753,            0.004753,            0.004753
                  55,           0.0059599,           0.0041806,           0.0092374,             0.88777,             0.82875,             0.90841,             0.89926,           0.0015749,           0.0024116,           0.0030525,            0.004654,            0.004654,            0.004654
                  56,           0.0054929,           0.0040208,           0.0083687,             0.87881,             0.82987,             0.91131,             0.90157,           0.0017452,           0.0024223,            0.003127,            0.004555,            0.004555,            0.004555
                  57,           0.0058208,           0.0041041,           0.0084392,             0.89515,             0.80086,             0.90424,             0.88885,           0.0019876,           0.0027956,           0.0032927,            0.004456,            0.004456,            0.004456
                  58,           0.0055234,           0.0039217,           0.0080751,             0.88261,             0.83226,             0.91521,             0.90618,           0.0013232,           0.0024568,           0.0030708,            0.004357,            0.004357,            0.004357
                  59,           0.0056645,           0.0039806,           0.0083071,             0.90656,              0.8249,             0.90522,             0.90146,           0.0013732,           0.0027169,           0.0031871,            0.004258,            0.004258,            0.004258
                  60,           0.0053621,           0.0040557,           0.0079081,              0.9473,              0.8235,                0.93,             0.91865,           0.0014898,           0.0025539,           0.0027475,            0.004159,            0.004159,            0.004159
                  61,           0.0054972,           0.0039885,           0.0080927,              0.8735,             0.82347,             0.91413,             0.90711,           0.0013235,           0.0024552,           0.0033694,             0.00406,             0.00406,             0.00406
                  62,           0.0052658,           0.0039445,           0.0081727,             0.84557,             0.84022,             0.90863,             0.89049,           0.0014246,            0.002653,           0.0034249,            0.003961,            0.003961,            0.003961
                  63,           0.0055496,           0.0038231,           0.0082103,              0.8109,             0.87495,              0.9158,             0.90862,           0.0011956,           0.0022132,           0.0031608,            0.003862,            0.003862,            0.003862
                  64,           0.0057718,           0.0039604,            0.008451,             0.88901,              0.8521,             0.91707,             0.91005,           0.0011867,           0.0023425,           0.0028533,            0.003763,            0.003763,            0.003763
                  65,           0.0047327,           0.0038056,           0.0079141,             0.85776,             0.82206,             0.90284,             0.89612,           0.0012837,           0.0024275,           0.0036645,            0.003664,            0.003664,            0.003664
                  66,           0.0051554,           0.0038042,           0.0080802,             0.88883,             0.83333,             0.92384,              0.9184,            0.001223,           0.0021958,            0.002979,            0.003565,            0.003565,            0.003565
                  67,           0.0049519,           0.0036571,           0.0078733,             0.87792,             0.81277,             0.90564,             0.89289,           0.0014033,           0.0025879,           0.0033069,            0.003466,            0.003466,            0.003466
                  68,           0.0051363,           0.0036784,            0.008164,             0.88544,               0.838,             0.91359,             0.90644,           0.0012135,           0.0023999,           0.0030029,            0.003367,            0.003367,            0.003367
                  69,            0.005107,           0.0036753,           0.0079029,             0.87818,              0.8403,             0.91563,             0.91327,           0.0011943,           0.0026128,           0.0029471,            0.003268,            0.003268,            0.003268
                  70,           0.0049044,           0.0036278,           0.0077845,             0.92751,             0.82643,              0.9163,             0.90958,           0.0011467,           0.0025465,           0.0030109,            0.003169,            0.003169,            0.003169
                  71,           0.0045185,           0.0035848,           0.0076456,             0.88149,             0.86105,             0.93129,             0.92001,           0.0013122,           0.0028469,           0.0028602,             0.00307,             0.00307,             0.00307
                  72,           0.0042875,           0.0034364,           0.0074173,             0.93719,             0.80576,             0.91973,             0.91334,           0.0011838,           0.0023677,            0.002822,            0.002971,            0.002971,            0.002971
                  73,           0.0044204,           0.0035014,           0.0082518,             0.77544,             0.84423,             0.90485,             0.89929,           0.0011554,           0.0027497,           0.0039326,            0.002872,            0.002872,            0.002872
                  74,           0.0046395,           0.0034969,            0.008149,             0.71772,             0.83254,             0.88358,               0.877,           0.0013809,           0.0025267,            0.005399,            0.002773,            0.002773,            0.002773
                  75,            0.004359,           0.0034568,           0.0078019,             0.70183,              0.8417,             0.88122,             0.87152,           0.0012484,           0.0024556,           0.0048199,            0.002674,            0.002674,            0.002674
                  76,           0.0042678,           0.0032837,           0.0081833,             0.84467,             0.86082,             0.91264,             0.90584,           0.0012984,           0.0029687,           0.0030373,            0.002575,            0.002575,            0.002575
                  77,           0.0044887,            0.003498,           0.0071904,             0.80974,              0.8871,             0.91206,             0.90731,           0.0011671,           0.0025429,           0.0030593,            0.002476,            0.002476,            0.002476
                  78,           0.0044231,           0.0033655,            0.007604,             0.90081,             0.85473,              0.9283,             0.92691,          0.00094391,           0.0023328,           0.0028103,            0.002377,            0.002377,            0.002377
                  79,           0.0047442,           0.0034962,           0.0083764,               0.754,             0.81068,              0.8916,             0.87983,           0.0013056,           0.0029587,           0.0046063,            0.002278,            0.002278,            0.002278
                  80,           0.0044474,           0.0034435,           0.0075517,              0.8534,             0.85748,             0.90953,             0.90693,           0.0011337,           0.0029868,           0.0030308,            0.002179,            0.002179,            0.002179
                  81,           0.0043525,           0.0033468,           0.0079314,             0.81973,             0.86416,             0.91376,             0.90996,           0.0011068,           0.0029185,           0.0035653,             0.00208,             0.00208,             0.00208
                  82,           0.0040003,           0.0031954,           0.0080422,             0.81956,             0.86474,             0.92045,             0.91687,          0.00095856,           0.0028041,           0.0037094,            0.001981,            0.001981,            0.001981
                  83,           0.0038478,           0.0031489,           0.0075522,             0.89707,             0.82572,             0.91284,             0.90697,           0.0012293,           0.0026069,           0.0032246,            0.001882,            0.001882,            0.001882
                  84,            0.003623,           0.0031884,           0.0074712,             0.86302,             0.83654,             0.91326,             0.91003,          0.00095379,           0.0024015,           0.0035138,            0.001783,            0.001783,            0.001783
