               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.013543,           0.0073462,            0.012394,               0.838,             0.75522,             0.84766,             0.79001,           0.0027969,           0.0019801,           0.0047783,             0.00901,             0.00901,             0.00901
                  12,            0.012194,           0.0069506,            0.011244,             0.77046,             0.72965,             0.81814,             0.72641,           0.0065173,           0.0023151,           0.0051549,            0.008911,            0.008911,            0.008911
                  13,            0.012509,           0.0067398,            0.011162,             0.91428,             0.71702,               0.805,             0.77007,           0.0024434,           0.0016908,           0.0043543,            0.008812,            0.008812,            0.008812
                  14,             0.01174,           0.0065932,            0.011312,             0.90167,             0.77883,             0.87027,             0.78183,            0.003749,           0.0021227,           0.0037396,            0.008713,            0.008713,            0.008713
                  15,            0.010824,            0.006371,            0.010037,             0.90347,              0.7225,             0.83833,             0.77763,           0.0024207,           0.0016421,           0.0040661,            0.008614,            0.008614,            0.008614
                  16,            0.010639,           0.0060011,           0.0098821,             0.89125,             0.79264,              0.8581,             0.82386,           0.0023953,           0.0021726,           0.0044813,            0.008515,            0.008515,            0.008515
                  17,            0.011648,            0.006317,            0.011309,             0.84683,             0.81869,             0.87024,             0.80821,           0.0041064,           0.0016051,           0.0040933,            0.008416,            0.008416,            0.008416
                  18,            0.010712,           0.0059916,            0.010072,             0.87021,             0.80983,             0.88313,             0.84896,           0.0026833,           0.0022841,           0.0038503,            0.008317,            0.008317,            0.008317
                  19,            0.010569,            0.006061,             0.01073,             0.71848,             0.84141,             0.86806,             0.82782,           0.0025297,           0.0020036,           0.0047376,            0.008218,            0.008218,            0.008218
                  20,            0.011083,           0.0060724,            0.010147,             0.80148,             0.65597,             0.76738,             0.69584,           0.0037527,           0.0017735,           0.0041032,            0.008119,            0.008119,            0.008119
                  21,            0.010042,           0.0058718,            0.010546,             0.84198,             0.79398,             0.86738,             0.79222,           0.0022951,           0.0017457,           0.0039558,             0.00802,             0.00802,             0.00802
                  22,            0.010276,            0.005821,            0.010113,             0.81382,             0.80747,             0.87996,             0.83238,           0.0018706,           0.0024853,           0.0037931,            0.007921,            0.007921,            0.007921
                  23,             0.01036,           0.0058014,           0.0099172,             0.78165,             0.77823,             0.86555,             0.83134,           0.0032323,           0.0019721,           0.0047662,            0.007822,            0.007822,            0.007822
                  24,             0.01037,           0.0054619,             0.01074,             0.86871,              0.7805,             0.85587,             0.81365,           0.0022082,           0.0025321,           0.0043793,            0.007723,            0.007723,            0.007723
                  25,           0.0095077,           0.0056257,            0.010284,             0.75207,             0.82725,             0.85918,             0.81311,           0.0022148,           0.0022901,           0.0044244,            0.007624,            0.007624,            0.007624
                  26,           0.0090201,           0.0053822,            0.010025,              0.8769,             0.79369,             0.88263,             0.85147,           0.0026234,           0.0020519,            0.004021,            0.007525,            0.007525,            0.007525
                  27,           0.0094705,           0.0053723,            0.010491,             0.91956,              0.7914,             0.87273,             0.86114,           0.0019521,           0.0024989,           0.0035715,            0.007426,            0.007426,            0.007426
                  28,           0.0092348,           0.0053493,           0.0097684,             0.85546,             0.80161,             0.85817,             0.81204,            0.002562,            0.002444,           0.0038906,            0.007327,            0.007327,            0.007327
                  29,           0.0086139,           0.0052819,           0.0091319,              0.8705,             0.79988,             0.87034,             0.84615,           0.0016487,           0.0022319,            0.004644,            0.007228,            0.007228,            0.007228
                  30,           0.0085687,           0.0051589,            0.010166,             0.90682,             0.75974,             0.88453,             0.83468,           0.0020927,           0.0021914,           0.0040754,            0.007129,            0.007129,            0.007129
                  31,           0.0080001,           0.0050441,            0.008867,              0.8321,             0.80961,             0.87798,             0.86025,           0.0017612,           0.0022593,           0.0040188,             0.00703,             0.00703,             0.00703
                  32,           0.0083781,           0.0051311,           0.0093948,             0.83027,             0.80344,             0.87942,             0.86077,           0.0022591,           0.0019582,           0.0043173,            0.006931,            0.006931,            0.006931
                  33,           0.0082774,           0.0049834,           0.0094496,             0.87397,             0.78495,             0.86924,              0.8511,           0.0016013,           0.0019702,           0.0035102,            0.006832,            0.006832,            0.006832
                  34,           0.0080907,           0.0049271,           0.0088055,             0.84255,             0.81712,             0.90335,             0.88693,           0.0015794,           0.0021383,           0.0038192,            0.006733,            0.006733,            0.006733
