               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.029426,            0.010115,           0.0045652,             0.89683,             0.68964,             0.83573,             0.74092,            0.018928,           0.0050113,           0.0021676,            0.006535,            0.006535,            0.006535
                  37,            0.029608,            0.010313,           0.0042561,             0.86255,             0.66421,             0.82445,             0.72175,            0.019084,           0.0048569,           0.0023198,            0.006436,            0.006436,            0.006436
                  38,            0.028881,            0.010189,           0.0045265,             0.81996,             0.71914,             0.83791,             0.72759,            0.017938,           0.0046405,           0.0022894,            0.006337,            0.006337,            0.006337
                  39,            0.028823,           0.0096154,           0.0046195,             0.86639,              0.6761,             0.83521,             0.71651,            0.018298,            0.004816,           0.0023186,            0.006238,            0.006238,            0.006238
                  40,            0.028344,                0.01,           0.0042258,             0.82659,             0.71416,             0.83831,              0.7361,            0.018355,           0.0048972,           0.0022779,            0.006139,            0.006139,            0.006139
                  41,            0.028455,           0.0098497,           0.0044136,             0.82517,             0.67711,              0.8347,              0.7231,            0.018101,           0.0053606,           0.0027392,             0.00604,             0.00604,             0.00604
                  42,            0.028645,            0.009642,            0.004462,              0.8805,             0.68067,              0.8395,             0.70845,            0.018456,           0.0046672,           0.0022473,            0.005941,            0.005941,            0.005941
                  43,            0.028735,            0.010153,           0.0044271,             0.90339,             0.65082,             0.82926,             0.72099,            0.018397,           0.0049843,           0.0024836,            0.005842,            0.005842,            0.005842
                  44,            0.027889,           0.0097396,           0.0044126,             0.90357,             0.68696,             0.83741,             0.72853,            0.018651,           0.0052405,           0.0022057,            0.005743,            0.005743,            0.005743
                  45,            0.028039,           0.0097171,            0.004471,             0.87332,             0.70246,             0.85262,               0.766,            0.017308,           0.0050205,           0.0021044,            0.005644,            0.005644,            0.005644
                  46,            0.027752,           0.0097173,           0.0043861,             0.83573,              0.7526,             0.85825,             0.75151,            0.017991,           0.0050149,           0.0021369,            0.005545,            0.005545,            0.005545
                  47,            0.027877,           0.0095999,           0.0042088,             0.85925,             0.70661,             0.84607,              0.7263,            0.018749,           0.0050087,            0.002344,            0.005446,            0.005446,            0.005446
                  48,            0.027801,            0.009525,           0.0043673,             0.80024,             0.74662,             0.84532,             0.72647,            0.018493,           0.0050888,           0.0024087,            0.005347,            0.005347,            0.005347
                  49,            0.026554,           0.0091552,           0.0043781,              0.8351,             0.71204,             0.85453,             0.76142,            0.017188,           0.0048648,           0.0021617,            0.005248,            0.005248,            0.005248
                  50,            0.026861,           0.0094856,           0.0039841,             0.80789,             0.70003,             0.82498,             0.71528,            0.017967,           0.0051306,           0.0027811,            0.005149,            0.005149,            0.005149
                  51,            0.027237,           0.0094275,           0.0042541,             0.89132,             0.67365,             0.83675,             0.74726,            0.017574,           0.0052862,           0.0022586,             0.00505,             0.00505,             0.00505
                  52,            0.025717,           0.0092852,           0.0041723,             0.82259,             0.74831,             0.85783,             0.74714,            0.017621,           0.0049839,           0.0024699,            0.004951,            0.004951,            0.004951
                  53,             0.02645,            0.009348,           0.0041765,             0.80778,             0.71772,             0.83604,             0.74356,            0.017953,           0.0050984,           0.0022959,            0.004852,            0.004852,            0.004852
                  54,            0.026618,           0.0095057,           0.0040993,             0.87953,             0.71091,             0.85381,             0.75705,            0.017451,           0.0049214,           0.0020818,            0.004753,            0.004753,            0.004753
                  55,            0.026212,           0.0090401,           0.0039992,             0.84528,             0.71841,             0.84761,             0.75588,            0.018039,           0.0050279,           0.0021612,            0.004654,            0.004654,            0.004654
                  56,            0.026858,           0.0091205,           0.0042178,             0.90282,             0.69975,             0.84699,             0.74393,            0.017848,           0.0049542,              0.0021,            0.004555,            0.004555,            0.004555
                  57,             0.02597,           0.0093169,           0.0044861,             0.89162,             0.67416,             0.83456,             0.71603,            0.018114,           0.0048487,            0.002421,            0.004456,            0.004456,            0.004456
                  58,            0.025515,           0.0089192,           0.0041269,             0.87583,             0.71398,             0.83946,             0.75724,            0.017137,           0.0049214,           0.0022173,            0.004357,            0.004357,            0.004357
                  59,            0.025937,           0.0092555,           0.0040473,             0.87887,             0.70726,             0.84706,             0.75107,             0.01764,           0.0050028,           0.0021586,            0.004258,            0.004258,            0.004258
                  60,            0.025687,           0.0089656,           0.0043696,              0.7262,             0.60747,             0.79559,             0.66059,            0.018011,           0.0048253,           0.0039719,            0.004159,            0.004159,            0.004159
                  61,            0.025438,           0.0088698,           0.0039404,             0.90787,             0.71009,             0.85211,             0.76328,            0.017696,           0.0049719,           0.0022581,             0.00406,             0.00406,             0.00406
                  62,            0.025715,           0.0086396,           0.0039507,             0.86942,             0.72072,              0.8658,             0.77265,            0.017747,           0.0049914,           0.0018643,            0.003961,            0.003961,            0.003961
                  63,            0.025417,           0.0087985,           0.0039535,             0.89128,             0.71666,             0.86529,             0.77645,            0.016642,           0.0050404,           0.0019302,            0.003862,            0.003862,            0.003862
                  64,            0.025636,           0.0094241,           0.0038556,             0.78637,             0.75876,             0.84371,             0.74678,            0.016787,           0.0050686,           0.0025445,            0.003763,            0.003763,            0.003763
                  65,            0.025078,           0.0089426,           0.0040451,             0.82717,             0.75629,             0.86529,             0.76744,            0.017156,           0.0049083,           0.0019465,            0.003664,            0.003664,            0.003664
                  66,            0.024595,            0.008824,           0.0041757,             0.79023,             0.73414,             0.84585,             0.74082,            0.017022,           0.0049458,           0.0029717,            0.003565,            0.003565,            0.003565
                  67,            0.024757,           0.0089208,           0.0041384,              0.8828,             0.72619,             0.86591,             0.77446,            0.016689,           0.0048973,           0.0020694,            0.003466,            0.003466,            0.003466
                  68,            0.024496,           0.0087629,           0.0041715,             0.82019,             0.75301,             0.85858,              0.7671,            0.016802,           0.0050706,           0.0020255,            0.003367,            0.003367,            0.003367
                  69,            0.024652,           0.0088876,           0.0041239,             0.89843,             0.71985,             0.87066,             0.77393,            0.016559,           0.0051715,           0.0018536,            0.003268,            0.003268,            0.003268
                  70,            0.024289,           0.0088598,           0.0039929,             0.87661,              0.7076,             0.85766,             0.76651,            0.016739,           0.0048166,           0.0020278,            0.003169,            0.003169,            0.003169
                  71,            0.024332,           0.0084456,           0.0038287,             0.90281,             0.71144,              0.8502,             0.76743,            0.016405,           0.0048935,           0.0020455,             0.00307,             0.00307,             0.00307
                  72,            0.024359,           0.0089443,           0.0037988,              0.8711,             0.73294,              0.8664,             0.76606,            0.017075,           0.0051102,           0.0019436,            0.002971,            0.002971,            0.002971
                  73,            0.024225,           0.0084857,           0.0039296,             0.90765,             0.70381,             0.86465,              0.7739,            0.017083,           0.0050377,           0.0019508,            0.002872,            0.002872,            0.002872
                  74,            0.023659,           0.0083377,           0.0036848,             0.81116,             0.75853,             0.86455,              0.7647,            0.016484,           0.0052126,           0.0022038,            0.002773,            0.002773,            0.002773
                  75,            0.023514,           0.0083209,           0.0040048,              0.8717,             0.71522,             0.86282,             0.76306,            0.016982,           0.0049447,           0.0022492,            0.002674,            0.002674,            0.002674
                  76,            0.023375,           0.0083244,            0.004017,             0.82995,             0.75331,             0.86735,              0.7736,            0.017161,           0.0047826,           0.0020533,            0.002575,            0.002575,            0.002575
                  77,            0.023429,           0.0086234,           0.0037315,             0.87442,             0.72405,             0.86858,             0.78705,            0.016379,           0.0049097,           0.0019765,            0.002476,            0.002476,            0.002476
                  78,             0.02356,           0.0082847,           0.0037964,             0.86606,             0.70314,             0.86029,             0.76964,            0.016357,           0.0049953,           0.0022162,            0.002377,            0.002377,            0.002377
